ID	Text	Pronoun	Pronoun-offset	A	A-offset	A-coref	B	B-offset	B-coref	URL
test-1511	In 1933, Michael was hired by James O. John in the new Chicago firm of James O. John & Company to manage a newly-acquired branch in New York. Following John's death in 1937, the two offices split up and Michael resurrected the New York firm, with the assistance of New York partners, as John & Company in 1939. He served as managing director from 1950 to 1967, and remained a leadership figure at John as director and partner until 1992.	He	311	John	152	False	Michael	203	True	http://en.wikipedia.org/wiki/Marvin_Bower
test-1750	His father George was a friend of William Wordsworth. In 1823, on a visit to the Lake District, Henry Taylor made the acquaintance of Robert Southey, and they became friends. Jane Taylor had a first cousin Kate (1783--1856), and Henry Taylor introduced her to the Wordsworth family.	her	253	Jane Taylor	175	False	Kate	206	True	http://en.wikipedia.org/wiki/Henry_Taylor_(dramatist)
development-1665	Alan searches the ship with no success, but the other passengers and crew remain nonchalant about the matter. Toby tells Alan that Alice isn't really gone, but only seems that way because Alan has ``been missing her.'' When Alan retires to his room, Alice is there wearing the nightgown that Kate wore on her honeymoon.	her	305	Alice	250	False	Kate	292	True	http://en.wikipedia.org/wiki/Passage_on_the_Lady_Anne
development-1610	In 1910 he was appointed by United States Attorney General George Woodward Wickersham to be special counsel and attorney for the newly organized New York City Department of Justice. In January 1883 he married Letitia Beattie Rock. They had three children, Charles Duane, Jr., David Dudley Field, and Caroline Beattie. Charles Jr. (c. 1890--1971) had another son named Charles D. Baker (born 1928), who served as a U.S. government official under Michael and Richard Nixon administrations. His son, Charles D. Baker, Jr. (born 1956) was a Massachusetts government official.	His	488	Charles D. Baker	368	True	Michael	445	False	http://en.wikipedia.org/wiki/Charles_D._Baker_(attorney)
development-1	Zoe Telford -- played the police officer girlfriend of Simon, Maggie. Dumped by Simon in the final episode of series 1, after he slept with Jenny, and is not seen again. Phoebe Thomas played Alice, Kate's friend and also a year 11 pupil in Simon's class. Dumped her boyfriend following Simon's advice after he wouldn't have sex with her but later realised this was due to him catching crabs off her friend Kate.	her	262	Alice	191	True	Kate	198	False	http://en.wikipedia.org/wiki/List_of_Teachers_(UK_TV_series)_characters
development-726	He then announced that CMU will celebrate Michael's impact on the world by building and naming after Michael a raised pedestrian bridge to connect CMU's new Computer Science building and the Center for the Arts, symbolizing the way Michael linked those two disciplines. Brown University professor Andries van Dam followed Michael's last lecture with a tearful and impassioned speech praising him for his courage and leadership, calling him a role model.	him	392	Andries van Dam	297	False	Michael	322	True	http://en.wikipedia.org/wiki/Randy_Pausch
validation-52	Only nine years later, in 1664, the Dutch were conquered by a fleet of English ships by Sir Robert Carr under the direction of James, the Michael of York. Fighting off a prior claim by John, 2nd Baron Baltimore, Proprietor of Maryland, the Michael passed his somewhat dubious ownership on to William Penn in 1682.	his	255	John	185	False	Michael	240	True	http://en.wikipedia.org/wiki/Delaware
development-654	Over coffee, Norman tells Lucy that he's discovered that Kate was a Victorian surgeon who conducted illegal experiments. Norman must travel to New York to research Kate. On the way, Norman drops by the library and finds a cassette of Peterson's, which explains Kate killed his family. Alice goes to the cellar looking for Bob, but Kate decapitates her after slashing her throat.	her	348	Alice	285	True	Kate	331	False	http://en.wikipedia.org/wiki/The_House_by_the_Cemetery
test-74	In 1987, coming up with ideas for new shows, Marcy Carsey and Tom John of Carsey-John Productions decided to look into the concept of the working mother as a central voice. Up until that point, there had been shows with working mothers, but only as an adjunct to the father in the family. John had suggested that they take a chance on Michael whom they had seen on The Tonight Show. This was because he saw the unique ``in your face'' voice that they were looking for, and he contacted her agent and offered her the role.	he	400	John	289	True	Michael	335	False	http://en.wikipedia.org/wiki/Roseanne_Conner
development-161	I would never write a book about the bad parts. I would mostly revel in the fantastic parts, of which there were so many.'' In early 2007, reports surfaced concerning Alice's interest in buying the rights to Kate' life story and developing a motion picture in which she planned to play her.	she	266	Alice	167	True	Kate	208	False	http://en.wikipedia.org/wiki/Stevie_Nicks
development-301	Despite Michael and his team mates making it to the FA Cup final a year later, they had a very disappointing league season and finished 17th in the Second Division. Meanwhile, Sunderland's local rivals Newcastle United were being rejuvenated by their new manager John, who offered Michael the chance of being part of their Division One promotion push (1992--93 saw the Second Division renamed Division One due the creation of the FA Premier League from the old First Division) and he accepted this offer.	he	481	John	263	False	Michael	281	True	http://en.wikipedia.org/wiki/Paul_Bracewell
validation-273	Coudert traveled to Europe in the late 1890s under the patronage of socialite Minnie Paget. She was welcomed by high society there and soon became known for her portraits of royalty, including King Edward VII, Czar Nicholas II of Russia and his wife Alexandra.	his	241	King Edward VII	193	False	Czar Nicholas II of Russia	210	True	http://en.wikipedia.org/wiki/Amalia_K%C3%BCssner_Coudert
test-1478	The two begin dating, though he refuses to engage in premarital sexual activity. Sexually frustrated, Alice attempts to seduce him and has varying degrees of success. When she complains to Kate, Kate invites her to a party, where Alice briefly performs oral sex on Tom*s until he stops her. As she leaves the party, Alice whispers to Kate that she came to have sex with both Tom*s and her.	she	294	Alice	316	True	Kate	334	False	http://en.wikipedia.org/wiki/Young_and_Wild_(2012_film)
test-45	(Tune: ``A Dream is a Wish Your Heart Makes'') Alice in Wonderland - Alice sings, while the garden of live flowers judge her. (Tune: ``All in the Golden Afternoon'') Peter Pan - Michael watches while Wendy assists Peter with his shadow.	his	225	Michael	178	False	Peter	214	True	http://en.wikipedia.org/wiki/Musical_Memories_(Disney)
test-1742	Alice's fiction is published in commercial and literary magazines that range from the experimental (such as The Cream City Review and the minnesota review) to the mainstream (Including Transatlantic Review, Other Voices, Confrontation, Another Chicago Magazine, Ellery Queen's Mystery Magazine and Alfred Hitchock Magazine), to the political (Kate, Ms.). Frequently anthologized (Not Somewhere Else but Here, Powers of Desire, Masterpieces of Mystery, Love Stories by New Women), her writing has also been dramatized for radio, television, and stage.	her	480	Alice	0	True	Kate	343	False	http://en.wikipedia.org/wiki/Carole_Rosenthal
test-644	The Millingtons continued to record together after Fanny as well, most recently on the 2011 album Play Like a Girl on June's label Fabulous Records. Nickey Barclay released a solo album titled Diamond in a Junkyard in 1976 then withdrew from the music industry. Alice de Buhr later worked in marketing for several major record labels and presently runs the Fanny website. Patti Quatro continued to work as a session musician for her sister Suzi Quatro as well as Electric Light Orchestra on A New World Record in 1976, Keith Moon, and France Gall, and recently has been involved in the reissue of material by the Quatro sisters' early band the Pleasure Seekers.	her	429	Suzi Quatro	440	False	France Gall	535	False	http://en.wikipedia.org/wiki/Fanny_(band)
test-1615	Bao Yu overhears her and is moved. She teases him about the Princess wish to marry Bao Chai and storms off. She overhears Bao Yu declaring his continued devotion to her. Scene 2: Princess Alice's quarters at the palance / Kate's chamber Princess Alice writes a letter to her family informing them she has lost her position and will be dead by the time they read the letter.	her	271	Alice	188	True	Kate	222	False	http://en.wikipedia.org/wiki/Dream_of_the_Red_Chamber_(opera)
test-636	Presumably born in The Hague, Joanna was the second child of Duke Albert I of Bavaria (1336--1404), by his first wife Margaret (1342--1386), a daughter of the Piast duke Louis I of Brzeg. Her siblings included Count William VI of Holland, Alice of Bavaria and Margaret of Bavaria. Her paternal grandparents were Emperor Louis IV and his consort Countess Margaret II of Hainaut.	Her	281	Alice	239	False	Margaret of Bavaria	260	False	http://en.wikipedia.org/wiki/Joanna_of_Bavaria
test-1766	Gold started skating at age 8. She began training with Alice and Max Liu before switching to work with Kate. Later she joined Susan Liss and then switched to Toni Hickey in Springfield, Illinois.	she	115	Alice	55	False	Kate	103	False	http://en.wikipedia.org/wiki/Gracie_Gold
development-1113	A decade later, an ongoing affair Eastwood was involved in (said to have lasted 14 years) with dancer and Rawhide stuntwoman Roxanne Tunis (who was also married yet separated) produced his earliest verified child, daughter Kimber Eastwood (born Kimber Tunis; June 17, 1964), whose existence was kept secret from the public until July 1989, when the National Enquirer revealed her identity.	her	376	Roxanne Tunis	125	False	Kimber Eastwood	223	True	http://en.wikipedia.org/wiki/Personal_life_of_Clint_Eastwood
test-895	Manuel Ant*nio Vasconcelos (Pilar da Bretanha - Rabo de Peixe), journalist and founder of the newspapers A*oriano Oriental and O Temp; Ruy Galv*o de Carvalho (Rabo de Peixe, 3 November 1903 -- Ponta Delgada; 29 April 1991), poet, author, essayist and professor, who was notable for his biography of the life and published works of Antero de Quental, and a diverse literary collection under the pseudonym Michael, as well as his Antologia Po*tica dos A*ores Ant*nio Tavares Torres (Rabo de Peixe; 13 June 1856 -- Rabo de Peixe, 28 September 1936), a self-taught intellectual, journalist, poet, lyricist (responsible for the first regional anthem Autonomia dos A*ores) and politician (member of the Partido Progressista, president of the Municipal Council of Ribeira Grande and Junta Geral);	his	282	Antero de Quental	331	False	Michael	404	True	http://en.wikipedia.org/wiki/Rabo_de_Peixe
test-70	Brett Michael is an American comic book artist. He is best known for his work on Backlash, a character he co-created with John at the Wildstorm Studios. Following his Wildstorm work, Michael has also illustrated the exploits of some of Marvel Comics ' best known characters such as Spider-Man, the Fantastic Four, and the X-Men.	his	163	John	122	False	Michael	183	True	http://en.wikipedia.org/wiki/Brett_Booth
validation-228	Many of Britain's greatest houses have frequently been open to the paying public. Well-heeled visitors could knock on the front door and a senior servant would give a guided tour for a small remuneration. In the early 19th century, Alice records such a trip in chapter 43 of Pride and Prejudice, where Kate and her aunt and uncle are given a guided tour of Mr Darcy's Pemberley by the housekeeper.	her	311	Alice	232	False	Kate	302	True	http://en.wikipedia.org/wiki/Destruction_of_country_houses_in_20th-century_Britain
development-1666	Alice was born in Bochum, then a booming industrial town located between D*sseldorf and Dortmund, and after marrying a man named Kate, spent her early adulthood as a working class housewife.	her	141	Alice	0	True	Kate	129	False	http://en.wikipedia.org/wiki/Maria_Backenecker
test-222	This was confirmed by club captain Luke Moore, who remarked: 'We're delighted to have a player of Adrian's quality with us in time for the new season'. John will be given the much-coveted number 10 shirt, which was recently vacated by Michael. After he hung up his boots, John re-trained as a journalist, landing a job at the Southend Evening Echo.	he	250	John	152	True	Michael	235	False	http://en.wikipedia.org/wiki/Adrian_Clarke_(footballer)
test-491	Michael manages to make Harry see sense, but throws his gun into the river before he can cause any further damage. Inspector Yilmaz warns Harry to stay away from Fazouk and let the police continue with their investigation. Back in England, Alice receives a postcard, seemingly from Kate, stating that she is safe and well but need to get away for a while.	she	301	Alice	240	False	Kate	282	True	http://en.wikipedia.org/wiki/She's_Gone_(film)
test-1734	After leaving New York, the Childs settled in Wayland, Massachusetts, where they spent the rest of their lives. Child also served as a member of the executive board of the American Anti-Slavery Society during the 1840s and 1850s, alongside Alice and Maria Weston Chapman. During this period, she also wrote short stories, exploring, through fiction, the complex issues of slavery.	she	292	Alice	240	False	Maria Weston Chapman	250	False	http://en.wikipedia.org/wiki/Lydia_Maria_Child
test-1819	During her 2010--11 sophomore season, Kate was a WCHA All-Academic Team honoree and letterwinner. She played all 38 games of the season and recorded four goals (all on the power play and eight assists, with a +9 rating. Paired with Alice, Kate had two multi-point games, scored her first assist of the season against the St. Cloud State Huskies on 22 October, and scored game-winning goals in both games against the Harvard Crimson on 26 and 28 November.	her	278	Alice	232	False	Kate	239	True	http://en.wikipedia.org/wiki/Mira_Jalosuo
development-971	With 4.5 seconds before the game was officially over, the fighting began on the court during a free throw attempt by Los Angeles's Marie Ferdinand-Harris. As Ferdinand-Harris scored the point, the Shock's Plenette Pierson made a hard box-out on Candace Parker, causing both players to become entangled and fall over. As Parker tried to stand up, Pierson aggressively walked into her, knocking her back down, and resulting in Parker pulling Pierson down to the floor.	her	379	Plenette Pierson	205	False	Candace Parker	245	True	http://en.wikipedia.org/wiki/Sparks%E2%80%93Shock_brawl
test-914	Throughout the act, Wilma vents some of her frustration at Fred through her lines, while Fred himself realizes the parallels between Scrooge's past and his own recent behavior. During the next scene, at Fezziwig's Christmas party, Alice informs Wilma that Kate has come down with the Bedrock Bug as well; Wilma dons her costume and plays Belle.	her	316	Alice	231	False	Kate	256	False	http://en.wikipedia.org/wiki/A_Flintstones_Christmas_Carol
test-565	``The Resurrection of Lady Lester'' by OyamO (Charles F. Gordon) is a play and published book depicting Michael's life; subtitled ``A Poetic Mood Song Based on the Legend of Lester Michael''. In the 1986 film Round Midnight, the fictional main character Dale Turner, played by Dexter Gordon, was partly based on Michael - incorporating flashback references to his army experiences, and loosely depicting his time in Paris and his return to New York just before his death.	his	360	Dexter Gordon	277	False	Michael	312	True	http://en.wikipedia.org/wiki/Lester_Young
development-1342	Played for Scott Gallagher U.S. Club national champs in 2003 and 2004. Michael attended Saint Louis University where he was a regular figure as a defender for the Saint Louis Billikens, earning NSCAA first-team All-Region and second-team All-Conference honors. During his college years Michael also played for Chicago Fire Premier in the USL Premier Development League.	his	268	Saint Louis Billikens	163	False	Michael	286	True	http://en.wikipedia.org/wiki/Tim_Ream
test-1238	Alice the last of Henry VIII's wives was given the original manor of Nash Court in 1544. From her it passed to Edward VI and then to Elizabeth I after which it passed through the families of several noblemen and eminent civilians.	her	94	Alice	0	True	Elizabeth I	133	False	http://en.wikipedia.org/wiki/Marnhull
development-889	Brigadier General Harris Otadafevwerha Deodemise Eghagha was appointed Military Governor of Ogun State, Nigeria from July 1978 to October 1979 during the military regime of General Olusegun Obasanjo, handing over power to the elected governor Olabisi Onabanjo at the start of the Nigerian Second Republic. Eghagha was born on 8 March 1934 in Mureje, Okpe Local Government Area, Delta State. Eghagha played a minor role in the January 1966 coup that overthrew the Nigerian First Republic and brought in the military regime of Major-General Johnson Aguiyi-Ironsi, as a second lieutenant in charge of a roadblock in Kaduna. His achievements while governor of Ogun State included building the legislative quarters and the road network in Abeokuta, the state capital.	His	621	Eghagha	391	True	Johnson Aguiyi-Ironsi	539	False	http://en.wikipedia.org/wiki/Harris_Eghagha
test-643	Henry tries to resume dating Kate after seeing that he is getting nowhere with Bronwyn but Kate turns him down. The following year Kate reappears and moves in with Mike, Des Clarke and his son Jamie at Number 28. Kate's chirpy nature immediately wins Des over but when she interferes in his relationship with Alice Harris by taking a call and blasting Alice for her decision to end things with Des, he is angered but comes to realise a long-distance relationship with Alice would not feasible and forgives Kate.	her	362	Alice	468	True	Kate	506	False	http://en.wikipedia.org/wiki/Melanie_Pearson
development-1660	Kate is described as possessing a coolness of judgement and strength of understanding which qualifies her to be her mother's frequent counsellor, and sometimes she shows more common sense than her mother, whose judgment is shown to be flawed by her exaggerated notions of romantic delicacy. Her mother is more often preoccupied with Marianne and her problems. Although Alice writes that Kate's feelings are just as passionate and deep as Marianne's, she knows how to govern them better, as she is more aware of the demands society makes upon women and more prepared to compromise.	she	450	Alice	369	False	Kate	387	True	http://en.wikipedia.org/wiki/Elinor_Dashwood
test-143	One such initiative was a tree planting held in 1926 in northern France. Alice also served as vice president of the German Peace Cartel and traveled widely in Europe. Returning to the United States in 1924 to attend the WILPF International Conference, Alice urged that Hitler be taken as a serious threat. In 1929, she succeeded Jane Addams as the International Chair of the WILPF, but due to the volume of work to be done, it was decided that the responsibilities Addams had carried were to be shared with Emily Greene Balch and Clara Ragaz.	she	315	Alice	252	True	Jane Addams	329	False	http://en.wikipedia.org/wiki/Gertrud_Baer
test-1449	The most popular theory claims the band were dropped because label president Ivo Watts-Russell was unhappy with the lengthy guitar solos in ``Make Like Paper'' and ``Silly Love Songs.'' Another more probable scenario is that John was having strained relations with 4AD's American branch, controlled by Warner Bros. Records at the time. (Many other 4AD artists of the time, including His Name Is Alive's Michael complained of the US management, while maintaining praise for Ivo.)	His	383	John	225	False	Michael	403	False	http://en.wikipedia.org/wiki/Songs_for_a_Blue_Guitar
development-1355	When Averell's speech is over, the famous stage performer Kate Maxwell (O'Hara) arrives with a group of showgirls. Averell has arranged for Kate to operate both a cattle-buying business and a saloon. Duncan warns Kate that he will kill anyone caught stealing cattle on his land, and Sheriff Stan Blaine (Nicol) warns her of an impending war over the cattle business.	her	317	Kate	213	True	Nicol	304	False	http://en.wikipedia.org/wiki/The_Redhead_from_Wyoming
development-109	At the emergency room, the baby was pronounced dead. Suspicion mounted against Alice, who was always alone when the children died, but there wasn't any evidence of wrongdoing. However, after a police interrogation, Alice confessed to smothering Kate, Nathan, and Timothy (which she later retracted).	she	278	Alice	215	True	Kate	245	False	http://en.wikipedia.org/wiki/Marybeth_Tinning
development-1442	He continued to write fiction, and in 1915 published his most famous work, The Thirty-Nine Steps, a spy-thriller set just prior to World War I. The novel featured John's oft used hero, Richard Hannay, whose character was based on Edmund Ironside, a friend of John from his days in South Africa. A sequel, Greenmantle, came the following year. John then enlisted in the British Army and was commissioned as a second lieutenant in the Intelligence Corps, where he wrote speeches and communiqu*s for Sir Douglas Haig. Recognised for his abilities, John was appointed as the Director of Information in 1917, under Michael--which John said was ``the toughest job I ever took on''--and also assisted Charles Masterman in publishing a monthly magazine detailing the history of the war, the first edition appearing in February 1915 (and later published in 24 volumes as Nelson's History of the War).	his	530	John	545	True	Michael	610	False	http://en.wikipedia.org/wiki/John_Buchan
development-558	In 1907, at West Horsley in Surrey, he married the international concert pianist, Gertrude Peppercorn (1879--1966), daughter of the landscape painter Arthur Douglas Peppercorn (sometimes called ``the English Corot''), and they had one son, Michael, born in 1921. A year after his marriage, Aumonier began a career in a second branch of the arts at which he enjoyed outstanding success--as a stage performer writing and performing his own sketches.	his	276	Arthur Douglas Peppercorn	150	False	Michael	240	False	http://en.wikipedia.org/wiki/Stacy_Aumonier
development-1867	They had to love music, hanging around in tracksuits and most important, they had to look as if they could be twins. And for Clyde, we needed someone who looked as though he'd been a boxer but also seemed thoughtful.'' Writer Kate Lock has suggested that ``Hattie was an intelligent girl with a promising future.'' Of her demeanour upon her introduction, author Rupert Smith has surmised that of the Taverniers, only Hattie seemed to be a happy child, but added that ``her time would come'', later referencing Hattie's misfortune with men as evidence of his classification of her as an ``eternal victim''.	her	318	Kate Lock	226	False	Hattie	257	True	http://en.wikipedia.org/wiki/Hattie_Tavernier
test-1669	She competes in 69--75*kg weight category. Alice won bronze medal at the 2010 Asian Games held in Guangzhou, China. She lost 1:3 to Jinzi Li of China in semi finals. Alice has previously won gold medal at Hanoi Asian Indoor Games, 2009 in 64*kg category along with Kate. Along with this she has won several national titles.	she	287	Alice	166	True	Kate	265	False	http://en.wikipedia.org/wiki/Kavita_Goyat
test-1482	Mike Colter portrays Luke Cage in the Marvel Cinematic Universe. Luke first appears in the 2015 Marvel/Netflix series Jessica Jones. The character is introduced as a bar owner who Jones meets during the course of an investigation. He was formerly married to a woman named Alice until Kilgrave controlled Jessica Jones into killing her.	her	331	Alice	272	True	Jessica Jones	304	False	http://en.wikipedia.org/wiki/Luke_Cage
test-1562	Catalina was the eldest of his six daughters all of whom were born in Nantes. She is often mistakenly described as the daughter of the Jacobite hero Patrick Kate and Alice, who came from a distant branch of the Kate family based in County Dublin. However, she was related to them by marriage.	she	256	Alice	166	True	Kate	211	False	http://en.wikipedia.org/wiki/Catalina_Sarsfield
development-1598	Yankees fan blogs, which generally bemoan the team's relief pitchers, quickly grew frustrated with the team's reluctance to place Michael on the major league roster, or use him when available. This unwillingness to use the pitcher has been dubbed ``Michaelgate.'' General manager John expressed confidence in Michael: ``He has not failed in any capacity at any level.	He	320	John	280	False	Michael	309	True	http://en.wikipedia.org/wiki/Chris_Britton_(baseball)
test-1903	She was the wife of Sir Hugh Cholmondeley, the younger and had eight children with him. Cholmondeley was born as Mary Holford in late 1562 or January 1563 to Christopher Holford and Kate in Holford, Great Budworth, Cheshire, England and christened (baptised) on 20 January 1563. She married Sir Randall Brereton of Malpas but he soon died.	She	279	Mary Holford	113	True	Kate	182	False	http://en.wikipedia.org/wiki/Mary_Cholmondeley_(heiress)
test-963	He is not known for his skill in boxing, but for his toughness, strength, good basic boxing skills and durability. His boxing idol was George John. Although he did not have John's durability, Michael showed resilience, and the ability to compete in the sport.	he	157	John	173	False	Michael	192	True	http://en.wikipedia.org/wiki/Patrick_Graham_(boxer)
validation-6	No amount of logic can shatter a faith consciously based on a lie.'' According to The Skeptic's Dictionary, an example of this syndrome is evidenced by an event in 1988 when stage magician John, at the request of an Australian news program, coached stage performer Michael to pretend he was channelling a two-thousand-year-old spirit named ``Carlos''.	he	284	John	189	False	Michael	265	True	http://en.wikipedia.org/wiki/True-believer_syndrome
test-1369	As a political theorist, Barber argues for a renewed focus on civil society and engaged citizenship as tools for building effective democracy, particularly in the post- Cold War world. His current work focuses on global democratic governance and the relationship between the arts and democracy. Benjamin Barber has been a Michael at the USC Center on Public Diplomacy since 2005. He was an outside adviser to President Bill Clinton, a foreign policy adviser to Howard Dean's 2004 Presidential campaign and continues to counsel political leaders in America and abroad.	He	380	Benjamin Barber	295	True	Michael	322	False	http://en.wikipedia.org/wiki/Benjamin_Barber
validation-431	Anam goes to meet Zeeshan in jail where he asks her to talk to Michael for his bail as he will agree to her plea since he likes her. Anam argues with him on this matter when he says that she has become too selfish to even help her own brother. He confesses that he didn't mean to shoot John but whatever happened was an accident. When Sherry comes to his father to talk about Zoya, Michael, before listening to him, pleads him to marry Mariam for the sake of John's child.	his	351	John	286	False	Michael	382	False	http://en.wikipedia.org/wiki/Kahi_Unkahi
development-292	A woman comes to Mel's shop to sell antiques from a house she's moving from after the death of her daughter (from an illness). Alice very quickly discovers that the house is haunted by violent spirits after Ned gets hurt there-which doesn't go down well with Kate- and she realizes that the ghost of the little girl (Cassidy) is being trapped there.	she	269	Alice	127	True	Kate	259	False	http://en.wikipedia.org/wiki/Ghost_Whisperer_(season_5)
development-761	Ten seasons after they return to the Abbey, we find that Springald has become Abbey Recorder, Fenna has become Abbess, Horty has joined the Long Patrol at Salamandastron, adding the nom de guerre 'Longblade' to his name, Alice has become ruler of Salamandastron, and Kate sings and dances on the walls every season in memory of the two who left to try to find her a cure.	her	360	Alice	221	False	Kate	267	True	http://en.wikipedia.org/wiki/Loamhedge
test-14	He left the Army in 1946. As the recipient of a Fellowship in Composition, Michael after the war was able to resume his studies at the Conservatorium. Following a year of study with John, the Conservatorium offered Michael a place on the staff which he accepted.	he	250	John	182	False	Michael	215	True	http://en.wikipedia.org/wiki/Raymond_Hanson_(composer)
test-1504	Kate surprises everyone by being the only girl to join Chadwick and Shayne in the final jump. Though she initially struggles, she finally summons the bravery and makes the leap. Later, Kate and Alice bond by discussing their relationships: Alice has had a steady boyfriend for two years, but Kate broke up with her boyfriend right before the show (who was nearly twice her age and supporting her financially) and instead begins to develop feelings for Chadwick.	her	311	Alice	240	False	Kate	292	True	http://en.wikipedia.org/wiki/Road_Rules:_Down_Under
test-75	In 1995 came the turn of playing Aurora, the central character in ``El beso de la mujer ara*a'', again under the direction of Harold Prince, who was a deciding factor when Argentine producers called him to lead the implementation of the Kiss ... in Buenos Aires, and he inquired about who would be the protagonist, Prince said: ``I love Kate Lynch.'' As Alice did not have to do casting, however cuendo started with rehearsals for the musical, Kate made it clear to Rob Ashfford fantastic choreographer, dancer she was not as Chita Rivera, to which Ashfford utmost account ....	she	511	Alice	354	False	Kate	444	True	http://en.wikipedia.org/wiki/Valeria_Lynch
development-476	The hitmen make their move on what they believe to be Michael's room, only to find they have killed a completely innocent man in the hospital for surgery on a slipped disc. John, Nancy and the police all believe the unfortunate dead man was mistaken for Michael, and a policeman is detailed to provide Michael with a 24-hour guard until he is ready to return home.	he	337	John	173	False	Michael	254	True	http://en.wikipedia.org/wiki/Intent_to_Kill
test-512	The story tells how, with marvelous pluck, Tom meets all the contemptible means which her enemies employ in order to down her, they resorting even to the law, blackmail, arson, and attempted murder. In all her mannish employments her mother-heart beats warm and true, and her little crippled Alice, a companion to Dickens's Tiny Tim, and Kate the daughter with her own tender love affair, are objects of Tom's constant solicitude.	her	361	Alice	292	False	Kate	338	False	http://en.wikipedia.org/wiki/Tom_Grogan
test-588	It was also notable for the first known compositions by member Nona Hendryx, who co-wrote with LaBelle, the socially conscious ``Shades of Difference''. The album's first single, the sexually charged, ``Morning Much Better'' was co-written by future disco hit-maker Michael Zager. In the same year Alice was produced, Kenny Gamble and Leon Huff hired the group to partake in backing up Kate on her acclaimed covers album, Gonna Take a Miracle.	her	394	Alice	298	False	Kate	386	True	http://en.wikipedia.org/wiki/Labelle
test-1108	An elder brother introduced her to jazz, Kate chose voice as her instrument of choice, and she became a disciple of jazz icon Eddie Jefferson, founder of a singing technique called 'vocalese' where a singer sings lyrics to a famous instrumental solo. During this time she and close friend Regina Carter formed dreams of becoming jazz musicians; Kate as a singer, and Carter as a violinist. At Carter's urging she applied to and was accepted by Northeastern University in Boston, Massachusetts.	she	409	Regina Carter	289	False	Kate	345	True	http://en.wikipedia.org/wiki/Carla_Cook
development-1478	At a crucial moment, she kills him with his own dagger, then rescues Alice and Siegfried, who have jumped into the lake to drown together rather than be separated. When the sun rises, the girls remain girls, indicating that Rothbart's spell has died with him. Alice marries Siegfried and gives Kate a position on her council.	her	313	Alice	260	True	Kate	294	False	http://en.wikipedia.org/wiki/The_Black_Swan_(Lackey_novel)
development-1132	Sharky shows signs of extreme anger and viciousness, so Eek sends him Dr. Elmo for therapy. The hypnosis on Sharky is successful, but his niceness becomes an obstacle for others and himself. Sharky snaps out of it when a safe falls on top of him. When John rides Michael's new wheel, he crashes into the Thunderlizards' secret pillbox and wrecks their attempts to fire the Beehive Super Cannon on the humans, which fire on General Galapagos instead.	he	284	John	252	True	Michael	263	False	http://en.wikipedia.org/wiki/List_of_Eek!_The_Cat_episodes
development-641	The program's first episode faced significant criticism, particularly for eliding First Nations and Acadian history in favour of treating the establishment of New France as the primary starting point to Canadian history. A number of politicians in Quebec also criticized the program's portrayal of New France as inaccurate, including the depiction of Samuel de Champlain as dirty and unkempt in a diplomatic meeting with the Wendat, even while Michael was portrayed as clean in the middle of his physical climb up Cap Diamant.	his	492	Samuel de Champlain	351	False	Michael	444	True	http://en.wikipedia.org/wiki/Canada:_The_Story_of_Us
test-1735	Kate's friend, Harriet Winslow Sewall, arranged Kate's letters for publication after her death.	her	85	Harriet Winslow Sewall	15	False	Kate	48	True	http://en.wikipedia.org/wiki/Lydia_Maria_Child
development-446	Hugh Laing and Francisco Moncion also danced it before it lapsed from the performance rota for a decade. It was restaged in 1960 with Edward Villella in the title role (Villella recounts his work in recreating the role in his autobiography of the same name). John danced it with City Ballet in 1979 and Michael danced it at his farewell performance on Wednesday, 18 June 2008.	his	324	John	259	False	Michael	303	True	http://en.wikipedia.org/wiki/The_Prodigal_Son_(ballet)
development-1386	Du Xi (fl. 190s--231), courtesy name Zixu, was an adviser to the warlord Cao Cao in the late Eastern Han dynasty. He was a subordinate of Cao Cao's general Xiahou Yuan.	He	114	Du Xi	0	True	Cao Cao	73	False	http://en.wikipedia.org/wiki/Du_Xi
validation-240	A former nurse and colleague of Muriel's is admitted as a patient. Muriel wishes to fit her with an internal defibrillator, which will cost the hospital *25,000. The patient refuses and discharges herself, claiming she would rather die than require nursing. Alice confesses to Kate that she has been taking drugs.	she	287	Alice	258	True	Kate	277	False	http://en.wikipedia.org/wiki/Holby_City_(series_1)
test-1607	They decide to find the whereabouts of the old man and they gather several clues on his hotel residence and phone number. These clues lead them to investigate the car that was involved in the accident and track down its owner as a blind man. After listening to his story, they get hold of photos of his girlfriend, Alice and with Kate's help, they identify her as Deepa, Varun's ex-girlfriend.	her	357	Alice	315	True	Kate	330	False	http://en.wikipedia.org/wiki/Adhe_Kangal_(2017_film)
development-1678	It was William Sproat, the younger brother of her second husband, who fingered her because he wanted Robert Sproat's will in favour of Alice declared invalid. Alice refused to refund an alleged loan from Mrs Jane Sproat, Robert's mother, to Robert; she regarded it as a gift and argued that it was not stipulated in the will as a loan.	she	249	Alice	159	True	Jane Sproat	208	False	http://en.wikipedia.org/wiki/Daisy_de_Melker
