ID	Text	Pronoun	Pronoun-offset	A	A-offset	A-coref	B	B-offset	B-coref	URL
test-75	In 1995 came the turn of playing Aurora, the central character in ``El beso de la mujer ara*a'', again under the direction of Harold Prince, who was a deciding factor when Argentine producers called him to lead the implementation of the Kiss ... in Buenos Aires, and he inquired about who would be the protagonist, Prince said: ``I love Elizabeth Lynch.'' As Kate did not have to do casting, however cuendo started with rehearsals for the musical, Elizabeth made it clear to Rob Ashfford fantastic choreographer, dancer she was not as Chita Rivera, to which Ashfford utmost account ....	she	520	Kate	359	False	Elizabeth	448	True	http://en.wikipedia.org/wiki/Valeria_Lynch
development-476	The hitmen make their move on what they believe to be James's room, only to find they have killed a completely innocent man in the hospital for surgery on a slipped disc. Michael, Nancy and the police all believe the unfortunate dead man was mistaken for James, and a policeman is detailed to provide James with a 24-hour guard until he is ready to return home.	he	334	Michael	171	False	James	255	True	http://en.wikipedia.org/wiki/Intent_to_Kill
test-512	The story tells how, with marvelous pluck, Tom meets all the contemptible means which her enemies employ in order to down her, they resorting even to the law, blackmail, arson, and attempted murder. In all her mannish employments her mother-heart beats warm and true, and her little crippled Kate, a companion to Dickens's Tiny Tim, and Elizabeth the daughter with her own tender love affair, are objects of Tom's constant solicitude.	her	365	Kate	292	False	Elizabeth	337	False	http://en.wikipedia.org/wiki/Tom_Grogan
test-588	It was also notable for the first known compositions by member Nona Hendryx, who co-wrote with LaBelle, the socially conscious ``Shades of Difference''. The album's first single, the sexually charged, ``Morning Much Better'' was co-written by future disco hit-maker Michael Zager. In the same year Kate was produced, Kenny Gamble and Leon Huff hired the group to partake in backing up Elizabeth on her acclaimed covers album, Gonna Take a Miracle.	her	398	Kate	298	False	Elizabeth	385	True	http://en.wikipedia.org/wiki/Labelle
test-1108	An elder brother introduced her to jazz, Elizabeth chose voice as her instrument of choice, and she became a disciple of jazz icon Eddie Jefferson, founder of a singing technique called 'vocalese' where a singer sings lyrics to a famous instrumental solo. During this time she and close friend Regina Carter formed dreams of becoming jazz musicians; Elizabeth as a singer, and Carter as a violinist. At Carter's urging she applied to and was accepted by Northeastern University in Boston, Massachusetts.	she	419	Regina Carter	294	False	Elizabeth	350	True	http://en.wikipedia.org/wiki/Carla_Cook
development-1478	At a crucial moment, she kills him with his own dagger, then rescues Kate and Siegfried, who have jumped into the lake to drown together rather than be separated. When the sun rises, the girls remain girls, indicating that Rothbart's spell has died with him. Kate marries Siegfried and gives Elizabeth a position on her council.	her	316	Kate	259	True	Elizabeth	292	False	http://en.wikipedia.org/wiki/The_Black_Swan_(Lackey_novel)
development-1132	Sharky shows signs of extreme anger and viciousness, so Eek sends him Dr. Elmo for therapy. The hypnosis on Sharky is successful, but his niceness becomes an obstacle for others and himself. Sharky snaps out of it when a safe falls on top of him. When Michael rides James's new wheel, he crashes into the Thunderlizards' secret pillbox and wrecks their attempts to fire the Beehive Super Cannon on the humans, which fire on General Galapagos instead.	he	285	Michael	252	True	James	266	False	http://en.wikipedia.org/wiki/List_of_Eek!_The_Cat_episodes
development-641	The program's first episode faced significant criticism, particularly for eliding First Nations and Acadian history in favour of treating the establishment of New France as the primary starting point to Canadian history. A number of politicians in Quebec also criticized the program's portrayal of New France as inaccurate, including the depiction of Samuel de Champlain as dirty and unkempt in a diplomatic meeting with the Wendat, even while James Wolfe was portrayed as clean in the middle of his physical climb up Cap Diamant.	his	496	Samuel de Champlain	351	False	James Wolfe	444	True	http://en.wikipedia.org/wiki/Canada:_The_Story_of_Us
test-1735	Elizabeth's friend, Harriet Winslow Sewall, arranged Elizabeth's letters for publication after her death.	her	95	Harriet Winslow Sewall	20	False	Elizabeth	53	True	http://en.wikipedia.org/wiki/Lydia_Maria_Child
development-446	Hugh Laing and Francisco Moncion also danced it before it lapsed from the performance rota for a decade. It was restaged in 1960 with Edward Villella in the title role (Villella recounts his work in recreating the role in his autobiography of the same name). Michael danced it with City Ballet in 1979 and James danced it at his farewell performance on Wednesday, 18 June 2008.	his	325	Michael	259	False	James	306	True	http://en.wikipedia.org/wiki/The_Prodigal_Son_(ballet)
development-1386	Du Xi (fl. 190s--231), courtesy name Zixu, was an adviser to the warlord Cao Cao in the late Eastern Han dynasty. He was a subordinate of Cao Cao's general Xiahou Yuan.	He	114	Du Xi	0	True	Cao Cao	73	False	http://en.wikipedia.org/wiki/Du_Xi
validation-240	A former nurse and colleague of Muriel's is admitted as a patient. Muriel wishes to fit her with an internal defibrillator, which will cost the hospital *25,000. The patient refuses and discharges herself, claiming she would rather die than require nursing. Kate confesses to Elizabeth that she has been taking drugs.	she	291	Kate	258	True	Elizabeth	276	False	http://en.wikipedia.org/wiki/Holby_City_(series_1)
test-1607	They decide to find the whereabouts of the old man and they gather several clues on his hotel residence and phone number. These clues lead them to investigate the car that was involved in the accident and track down its owner as a blind man. After listening to his story, they get hold of photos of his girlfriend, Kate and with Elizabeth's help, they identify her as Deepa, Varun's ex-girlfriend.	her	361	Kate	315	True	Elizabeth	329	False	http://en.wikipedia.org/wiki/Adhe_Kangal_(2017_film)
development-1678	It was William Sproat, the younger brother of her second husband, who fingered her because he wanted Robert Sproat's will in favour of Kate declared invalid. Kate refused to refund an alleged loan from Mrs Jane Sproat, Robert's mother, to Robert; she regarded it as a gift and argued that it was not stipulated in the will as a loan.	she	247	Kate	158	True	Jane Sproat	206	False	http://en.wikipedia.org/wiki/Daisy_de_Melker
development-1965	As of June 2014 she has played 136 domestic limited-overs matches including 82 Women's National Cricket League games for the New South Wales Breakers. Elizabeth along with Kate holds the record for the highest 4th wicket runstand in WT20I history(sharing 147*) When asked about the frequent comparisons in the Australian media of the Elizabeth twins to male cricketers, she said, ``We look up to them a lot, but female cricketers should be recognized for themselves, not as the equivalent of Mark Waugh or Steve Waugh or Matthew Hayden or anybody.''	she	370	Kate	172	True	Elizabeth	334	False	http://en.wikipedia.org/wiki/Kate_Blackwell
validation-429	As a practicing attorney, Ms. Kate specialized in First Amendment law at the firm of Rogers & Wells in New York City; she later served as Senior Vice President of the Recording Industry Association of America where she spearheaded the RIAA campaign to oppose mandatory lyrics labeling. In the early 1990s, Ms. Kate served as general counsel and congressional liaison for the National Endowment for the Humanities under Lynne V. Cheney, where she addressed a range of issues including academic freedom, intellectual diversity, and historical literacy.	she	442	Kate	310	True	Lynne V. Cheney	419	False	http://en.wikipedia.org/wiki/Anne_D._Neal
test-1623	The ensemble piece featured Elizabeth as Amber Waves, a leading porn actress and mother-figure who longs to be reunited with her real son. Martyn Glanville of the BBC commented that the role required a mixture of confidence and vulnerability, and was impressed with Elizabeth's effort. Time Out called the performance ``superb'', while Kate of The New York Times found it ``wonderful''. Alongside her Oscar nomination for Best Supporting Actress, Elizabeth was nominated at the Golden Globe and Screen Actors Guild awards, and several critics groups named her a winner.	her	397	Kate	336	False	Elizabeth	447	True	http://en.wikipedia.org/wiki/Julianne_Moore
development-482	With the win, Michael became the first British-born Light Middleweight World Champion. ``Freddie King'' (Paul's trainer) said after the fight he ``Showed glimpses of absolute greatness and produced a great fight''. Michael joined close friend and boxer James as Sheffield's second world champion at the time and who was also ringside for the fight he said ``Silkys's done the business tonight what a fight I new he would win but not so easily''.	he	348	Michael	215	True	James	253	False	http://en.wikipedia.org/wiki/Paul_Jones_(boxer)
test-802	He went 10-4 with a 2.17 ERA in 34 games that season, making a return to the starting rotation as he started 13 games, of which six he completed. In 145 innings, he allowed 110 hits and 41 walks, striking out 73 batters. Though he did not lead the International League or his team in any categories, he finish second on the squad in victories (tied with Jack Curtis), winning percentage (.714), shutouts (three), innings pitched, walks and wild pitches (five, tied with Michael). Following the season, to ensure no other team could claim him, the Yankees added James to their 40-man roster and on October 19, he was promoted to the New York Yankees.	him	538	Michael	470	False	James	561	True	http://en.wikipedia.org/wiki/Dooley_Womack
development-398	He hands the fish to Helene and leaves with them. Michael tells Helene not to worry because James can handle himself. That evening, Helene discovers a beaten James outside the kitchen entrance. Michael and Helene want to take James to the hospital, but before they can do much more than clean him-up, they learn that two Michelin reviewers have come to Langhams.	him	293	Michael	194	False	James	226	True	http://en.wikipedia.org/wiki/Burnt_(film)
test-1415	After it was reported that the Coronation Street cast were unhappy over Kate casting, her co-star Anthony Cotton (who plays Sean Tully) spoke out to deny the claims. He said that the cast and crew had ``far better things to do'' than gossip about Kate. He added that Kate is ``so very watchable'' and called Elizabeth and her family ``exciting and intriguing''.	her	322	Kate	267	False	Elizabeth	308	True	http://en.wikipedia.org/wiki/Stella_Price
development-1865	Harriet Candace ``Rose'' Kate was born in 1852 in La Port, Indiana. She was trained as a painter and taught painting and drawing in the 1880s at Saint Margaret's School in Buffalo, New York. One of her students was Mabel Dodge Elizabeth, and Kate later designed and restored Elizabeth's villa in Florence, Italy. Beginning in 1890 she became active as a photographer and worked independently until 1898.	she	331	Kate	242	True	Elizabeth	275	False	http://en.wikipedia.org/wiki/Rose_Clark
test-1318	However, Michael became confused by the similar design of both sides of the coin: one side had two helmets and the other side showed two players holding helmets. Thus, he incorrectly thought ``heads'' had landed. When Michael became confused, NBC Sports play-by-play announcer Dick Enberg ordered his producer to cut off the microphones surrounding midfield and pull away from the tight shot involving Michael, Kuechenburg and Redskins quarterback James. After a short discussion with his head linesman, Dale Hamer, Michael corrected his mistake before the kickoff.	his	485	Michael	402	True	James	448	False	http://en.wikipedia.org/wiki/Jerry_Markbreit
development-1057	Nineteen years later, their son Philip the Handsome married Elizabeth of Castile, daughter of King Ferdinand II of Aragon and Queen Isabella I of Castile. Elizabeth (also known as Juanna the Mad) was sister to Kate (of Aragon), the first wife of Henry VIII of England. Following the death of her brother and two sisters, Elizabeth became heiress to the Spanish throne.	her	292	Kate	210	False	Elizabeth	321	True	http://en.wikipedia.org/wiki/French%E2%80%93Habsburg_relations
development-1608	Licence to Kill is one of the best of the recent Bonds.'' Jack Kroll, writing in Newsweek described Licence to Kill as ``a pure, rousingly entertaining action movie''. Kroll was mixed in his appraisal of Dalton, calling him ``a fine actor who hasn't yet stamped Bond with his own personality'', observing ``Director Michael is the James of action flicks, and his chorus line is the legendary team of Bond stunt-persons who are at their death-defying best here''.	his	272	Michael	316	False	James	331	False	http://en.wikipedia.org/wiki/Licence_to_Kill
test-1301	Lyle James (born March 18, 1984 in Edina, Minnesota) is an American football center for the Arizona Cardinals of the National Football League. He was signed by the Cardinals as an undrafted free agent in 2007. He played college football at Texas. Coached by Michael at Chaparral High School in Scottsdale, Arizona, James was a four-year letter winner and three-year starter as a prepster. He started varsity football early at a great school for football and became a first-team all-region choice at offensive tackle as a sophomore.	He	389	Michael	258	False	James	315	True	http://en.wikipedia.org/wiki/Lyle_Sendlein
test-1346	Kate died on 6 December 1991, at the age of 88, while being cared for at home by Lynne Elizabeth, an auxiliary nurse. During the night, other carers were present. On the day of her death, Kate collapsed on the toilet, so Elizabeth helped her to the bed, where Kate started Cheyne-Stoking.	her	177	Kate	188	True	Elizabeth	221	False	http://en.wikipedia.org/wiki/Mimi_Smith
test-30	A 1969 film, directed and co-written by Arthur Penn, was based on the true story told in the song, but with the addition of a large number of fictional scenes. This film, also called Alice's Restaurant, featured Michael and several other figures in the song portraying themselves. The part of his father James, who had died in 1967, was played by an actor, Joseph Boley;	his	293	Michael	212	True	James	304	False	http://en.wikipedia.org/wiki/Arlo_Guthrie
test-974	Celeste became fabulously wealthy as a result of inheriting the estate of her father, Samuel Gottesman (1885--1956), a Hungarian *migr* who had become a pulp-paper merchant and financier. With Celeste, Bartos had a son, Adam, and, from his first marriage, had sons, Armand Jr. and Michael, and daughter Mary Bartos.	his	236	Bartos	202	True	Adam	220	False	http://en.wikipedia.org/wiki/Armand_Phillip_Bartos
test-1203	He was employed at Portsmouth at the end of 1716, but returned to Sheerness on 7 April of the following year. At the end of July 1719, he joined the expedition to Vigo, Spain, under Michael, 1st Viscount Cobham, and took part in the capture of the citadel, which surrendered on 10 October. On his return home, James was appointed engineer in charge of the northern district and Scotland, and arrived in Edinburgh on 19 March 1720.	his	293	Michael	182	False	James	310	True	http://en.wikipedia.org/wiki/John_Lambertus_Romer
development-699	Layla Kate is an American radio host and fashion designer. Kate was classically trained under Elizabeth at the University of New Mexico. Following graduation, she taught costume history and textile restoration in conjunction with the Museum of International Folk Art in Santa Fe.	she	159	Kate	59	True	Elizabeth	94	False	http://en.wikipedia.org/wiki/Layla_Sarakalo
development-1081	She has played leading roles at Australian Theatre for Young People, drama festivals and in The Global Shakespeare Festival, where she won acclaim for her performance in Macbeth. In 2005, she joined the cast of children's program Wicked Science, as Nadine. After completing her schooling, Elizabeth joined the cast of Home and Away in 2006 as Kate. For her portrayal of the character, Elizabeth was nominated for Most Popular New Female Talent at the 2007 Logie Awards.	her	353	Kate	343	False	Elizabeth	385	True	http://en.wikipedia.org/wiki/Jessica_Tovey
test-1553	She was appointed to the Oregon Supreme Court by Oregon Governor Ted Kulongoski and was sworn into office on October 9, 2006, to replace Justice R. William Riggs who had retired. She won election to a full six-year term in 2008. Kate was the first female justice on the court since 2003 when Susan M. Leeson left the court. A specialist in employment and labor law, she was 55 years-old when appointed.	she	366	Kate	229	True	Susan M. Leeson	292	False	http://en.wikipedia.org/wiki/Martha_Lee_Walters
development-437	Finn, along with fellow original De Dannan member Johnny ``Ringo'' McDonagh, has recently reformed De Dannan with banjoist/keyboardist Brian McGrath, accordionist Derek Hickey, fiddler Mick Conneely, and singer Eleanor Shanley. Alec Finn is the older brother of the author Gervase Phinn. He changed the spelling of his surname form Phinn to Finn upon moving to Ireland from his childhood home in Rotherham, South Yorkshire.	He	288	Alec Finn	228	True	Gervase Phinn	273	False	http://en.wikipedia.org/wiki/Alec_Finn
development-1746	Kate contested the European Parliament constituency of Yorkshire and the Humber in the 2009 election. Third on the list of Lib Dem candidates, her party only received enough votes to elect the first candidate on the list, incumbent MEP Elizabeth.	her	143	Kate	0	True	Elizabeth	236	False	http://en.wikipedia.org/wiki/Rebecca_Taylor_(politician)
test-869	1998: The Pasukan Gerakan Khas and the Grup Gerak Khas were deployed to provide security and were on standby for hostage rescue, close protection and counter-terrorism duties during the 1998 Commonwealth Games held at National Stadium, Bukit Jalil, Kuala Lumpur on 11 to 21 September 1998. 20 September 1998: In the twilight hours, by orders from the then Prime Minister to the Inspector General of Police, Tan Sri Rahim Noor, 69th Commando PGK operatives led by Inspector Mazlan arrested the ex-Deputy Prime Minister Dato' Sri Anwar Ibrahim in his home 18 days after his ejection from the Cabinet, for inciting anti-Mahathir reforms in Kuala Lumpur.	his	545	Inspector Mazlan	463	False	Dato' Sri Anwar Ibrahim	518	True	http://en.wikipedia.org/wiki/Pasukan_Gerakan_Khas
development-1771	Clinton Memorial by Henry Kirke Brown, 1855, at Green-Wood Cemetery, Brooklyn, New York. Clinton was married twice. On February 13, 1796, he married Maria Franklin, daughter of the prominent New York Quaker merchant Walter Franklin and descendant of John Bowne and Elizabeth Fones. With her he had ten children, and four sons and three daughters were surviving at the time of her death in 1818.	her	287	Maria Franklin	149	True	Elizabeth Fones	265	False	http://en.wikipedia.org/wiki/DeWitt_Clinton
test-1026	He was scheduled to take charge of the Sierra Leone national side for a friendly against Leyton Orient in May 2007, which they won 4-2. It was announced on BBC Radio 5 Live on 27 May 2007 that he would indeed take charge of Sierra Leone in their upcoming African Nations Qualifiers. Michael returned to Torquay United as head coach on 17 May 2007, replacing James but was reportedly sacked after 10 minutes, which gave him the record of the shortest managerial reign in the history of English football.	him	419	Michael	283	True	James	358	False	http://en.wikipedia.org/wiki/Leroy_Rosenior
test-969	Kate was born in D*sseldorf as the only daughter of Prince William of Saxe-Weimar-Eisenach and his wife Princess Gerta of Ysenburg and B*dingen in W*chtersbach. She was a great great granddaughter of Charles Augustus, Grand Duke of Saxe-Weimar-Eisenach, as well as a great granddaughter of William I of W*rttemberg. On her mother's side, Kate was a great granddaughter of Frederick William, Elector of Hesse's morganatic marriage to Elizabeth, Princess of Hanau.	her	319	Kate	338	True	Elizabeth	433	False	http://en.wikipedia.org/wiki/Princess_Sophie_of_Saxe-Weimar-Eisenach_(1888%E2%80%931913)
development-252	Shortly after announcing she would be candidate, a poll for the RTL 4 News estimated that 56% of the people preferred Verdonk as the leader of the VVD. Rita Verdonk was advised by Kay van de Linde, who also played a part in anti-immigration politician Pim Fortuyn 's 2002 election campaign, which was cut short by his assassination on May 6. Several of her statements and policies seem to exploit xenophobic emotions in the country, according to her opponents.	her	353	Rita Verdonk	152	True	Kay van de Linde	180	False	http://en.wikipedia.org/wiki/Rita_Verdonk
development-362	Introduced as Marion Kate' niece, Lake socialized with such notables as Clark Gable, Jean Harlow, Charlie Chaplin and Gloria Swanson. Lake lived with Marion Kate for the major portion of her life and Hearst financially supported Lake all of her life. After Lake's marriage, Kate continued to support both Elizabeth and her husband Arthur.	her	319	Kate	274	False	Elizabeth	305	True	http://en.wikipedia.org/wiki/Patricia_Lake
development-1622	She's a mum first and foremost and she's got her identity from being a mum. (...) She's a quiet person. (...) She's strong and she's way classier than I'll ever be!'' Elizabeth is also portrayed as being ``quiet''. In the same interview, Kate noted the differences between Elizabeth and her character Liberty Baker in Footballers Wives.	her	287	Kate	238	False	Elizabeth	273	True	http://en.wikipedia.org/wiki/Gabby_Sharpe
test-781	Having disposed of Sue, Rivers takes Kate to London to Elizabeth's house. There Kate learns that Elizabeth is the mastermind behind her escape and Sue's downfall.	her	132	Kate	80	True	Elizabeth	97	False	http://en.wikipedia.org/wiki/Fingersmith_(TV_serial)
development-950	All Stars, but revealed that she was not going to participate due to the fact she was the reigning winner of the fourth season. Needles also confirmed that Kate was her replacement and would appear on the show. Kate, along with team partner Elizabeth, formed Team Mandora, were the first two contestants eliminated on the All Stars. In 2013 she began hosting Drag Race recaps for NewNowNext on Logo, called ``Drag Center''.	she	341	Kate	211	True	Elizabeth	241	False	http://en.wikipedia.org/wiki/Pandora_Boxx
test-964	During the siege of Yorktown the corps was at its maximum, the morning reports of April 30 showing an aggregate of 39,710, with 64 pieces of light artillery, and 34,633 reported as ``present for duty''. But this aggregate was maintained only briefly, as Porter's Division was taken away soon after to form part of the newly organized V Corps. Michael was relieved on April 30, and General James took his place, Michael assuming a division command in the Army of the Mississippi.	his	400	Michael	343	True	James	389	False	http://en.wikipedia.org/wiki/III_Corps_(Union_Army)
development-265	Suanna Wallumr*d has cooperated with exceptional baroque harpist Giovanna Elizabeth, who has previously made herself known with a variety of ECM recordings. Elizabeth's collaboration with pianist Christian Wallumr*d brought her regularly to Oslo, where she met and became friends with Kate, the pianist's sister. Kate invited Elizabeth to play on her solo album Sonata Mix Dwarf Cosmos (2008), and four years later, the Norwegian vocalist's turn to take guest role.	her	347	Kate	313	True	Elizabeth	326	False	http://en.wikipedia.org/wiki/Susanna_Wallumr%C3%B8d
development-432	This army, known as the Atholl Highlanders, conducts largely social and ceremonial activities, and primarily consists of workers on the extensive Atholl Estates. The Castle no longer belongs directly to the Michael of Atholl, as the 10th Michael, George Iain Murray (1931--96), left the Castle in trust upon his death.	his	308	Michael	238	False	George Iain Murray	247	True	http://en.wikipedia.org/wiki/Blair_Atholl
test-550	Issei Futamata Rika Nozawa (** ** Nozawa Rika) One of Tarao's friends. Voiced by: Reiko Katsura Takeo (*** Takeo) One of Tarao's friends. Voiced by: Reiko Yamada Hiroshi Nakajima (** * Nakajima Hiroshi) James's best friend and his classmate.	his	227	Hiroshi Nakajima	162	False	James	203	True	http://en.wikipedia.org/wiki/Sazae-san
development-1066	Alessandro Turchi worked briefly under him. As the most talented member of his father's workshop, he undoubtedly executed many works that are attributed to his father. Works that have been clearly isolated as Michael's own are more precise and delicate, both technically and in the physical types; they lack James's bravura, whether in the line and wash of a chiaroscuro drawing or in the richly layered pigments that make an embroidered drape. His early signed works show the influence of both his father and the Bassano family by whom he was trained.	His	445	Michael	209	True	James	308	False	http://en.wikipedia.org/wiki/Carlo_Caliari
development-715	Kate later takes a job as an assistant professor at Elizabeth's school in order to continue to keep in contact with her. Kate also designs a costume for Elizabeth to replace Cassandra's tattered costume, incorporating various elements of both the Spoiler and previous Batgirl costumes. As Elizabeth is taking steps to balance her double-life as a college student and a vigilante, Kate makes a test run on Elizabeth's Batsuit, which includes monitoring Elizabeth's vital signs and allowing both women to communicate through wireless links.	her	326	Kate	380	False	Elizabeth	452	True	http://en.wikipedia.org/wiki/Stephanie_Brown_(comics)
validation-59	His published his most significant collection of war poetry, Tier rang gewaltig mit Tier (``Beast strove mightily with beast'') in 1920, in a limited edition of 1,000 copies. This short work of around 80 pages contains 60 poems based on the sonnet form, on themes of night and death. In his 1985 book in German war poetry, Michael, Emeritus Professor of German at the University of Durham, described James's book as ``the best single collection produced by a German war poet in 1914-1918'', and one work, ``N*chtliche Landschaft'', as the ``best poem of the war written in German''.	his	287	Michael	323	True	James	400	False	http://en.wikipedia.org/wiki/Anton_Schnack
test-667	Later, he puts James in charge of Athletic Meet as the new Student Council Officer. James ends up with a lot of work in order to make the Athletic Meet a success. Michael, Kanade, and Heiji arrive at evening tea time and encourage James with his efforts.	his	242	Michael	163	False	James	231	True	http://en.wikipedia.org/wiki/Fortune_Arterial
development-660	After plying Kate with wine and drugs, Collins manipulates her into having sex with a young aspiring singer named Alice. He photographs the two women in compromising positions. Kate is told that unless she tells the publisher that there is nothing odd or improper surrounding Elizabeth's death, he will make the pictures public. Kate discovers that Elizabeth had secretly recorded her interactions with Morris and Collins.	her	381	Kate	329	True	Elizabeth	349	False	http://en.wikipedia.org/wiki/Where_the_Truth_Lies
development-277	It originally aired on the Fox network in the United States on March 30, 2008, and was written by Billy Kimball (the only sole writing credit he has received for the show to date), and directed by Lance Kramer. Lisa becomes a ballerina at an academy and discovers her natural talent is enhanced by second hand cigarette smoke. Meanwhile, Michael shows James his secret room where he has secretly been making beef jerky and is torn when a family of raccoons steal it.	his	358	Michael	338	True	James	352	False	http://en.wikipedia.org/wiki/Smoke_on_the_Daughter
development-458	During her time at UMass Amherst, she has taught numerous students who would become notable linguists including Gennaro Chierchia and Irene Heim. Through her interactions with the philosopher and logician Michael at UCLA in the 1970s she played an important role in bringing together the research traditions of generative linguistics, formal logic, and analytic philosophy, pursuing an agenda pioneered by James in his 1970 article General Semantics.	his	415	Michael	205	False	James	406	True	http://en.wikipedia.org/wiki/Barbara_Partee
test-646	Michael first ran for a seat in the Canadian House of Commons in the 1957 Canadian federal election. In that election he ran as a Progressive Conservative candidate in the Wetaskiwin electoral district. He was defeated by incumbent Member of Parliament Ray James. Parliament would be dissolved a year later forcing the 1958 Canadian federal election, Michael would run against James for the second time. He would defeat him in a landslide to capture the district.	He	404	Michael	351	True	James	377	False	http://en.wikipedia.org/wiki/James_Stanley_Speakman
test-290	Edward James (Ned) Gregory (29 May 1839 in Waverley, New South Wales -- 22 April 1899 in Randwick, New South Wales) was an Australia n cricketer who played in the first recognised Test in 1877 between Australia and England in Melbourne. Ned was the father of a famous Australian cricketer, Syd Gregory, and brother of Dave Gregory who captained the first Australian eleven in England in 1878. Ned was also father-in-law of Harry Donnan. In the latter part of his life he was custodian of the Association ground at Sydney (later to be known as the Sydney Cricket Ground) after building the scoreboard there.	his	459	Ned	393	True	Harry Donnan	423	False	http://en.wikipedia.org/wiki/Ned_Gregory
development-583	His two biggest wins, against Gavilan and Basilio, were both controversial and unpopular with many in the boxing world. His career Record: Won 55 (KOs 21) Lost 9 Draw 2 Michael, brother of Richard Eugene Kyle, worked as a security guard and a boxing coach after he retired.	he	262	Michael	169	True	Richard Eugene Kyle	189	False	http://en.wikipedia.org/wiki/Johnny_Saxton
test-1443	Marchant was born in Athens in 1947 and was named Alegre Sarfaty, from parents of Italian, Greek and Turkish origin. In 1954, her family moved to S*o Paulo, Brazil. At the age of 17 she married Jos* Grzywacz; she has three children from this marriage: Victoria Sarfaty Grzywacz, Pedro Grzywacz and Rafaela Grzywacz Goodman. She started creating her first artworks when she was 25.	She	324	Sarfaty Grzywacz	261	False	Rafaela Grzywacz Goodman	298	False	http://en.wikipedia.org/wiki/Gretta_Sarfaty_Marchant
test-1493	Sima Shi, however, had a serious eye illness that was aggravated by the campaign, and he died less than a month later. At that time, Sima Zhao was with his brother at Xuchang (in modern Xuchang, Henan). The 14-year-old emperor Michael made an effort to regain imperial power. He issued an edict which, under the rationale that Sima Shi had just defeated Guanqiu Jian and James's rebellion and that the southeastern empire was still not complete pacified, ordered Sima Zhao to remain at Xuchang and that Sima Shi's assistant Fu Jia return to Luoyang with the main troops.	He	276	Michael	227	True	James	371	False	http://en.wikipedia.org/wiki/Sima_Zhao
test-1364	`` For RCA she also recorded, in 1951, Micaela in Bizet 's Carmen under the direction of Fritz Reiner, with Ris* Stevens and Jan Peerce. Soprano Kate has been quoted as crediting a Metropolitan Opera performance of La traviata starring Elizabeth at Toronto's Maple Leaf Gardens, with motivating her toward a singing career.	her	295	Kate	145	True	Elizabeth	236	False	http://en.wikipedia.org/wiki/Licia_Albanese
test-698	At work the next day, Kate snaps at Stu and has a projectile nose bleed that soaks her boss in blood. She runs away and Stu secretly takes a file off Kate's desk. Kate goes to talk to Elizabeth but learns that she died the previous night after visiting her house.	she	210	Kate	163	False	Elizabeth	184	True	http://en.wikipedia.org/wiki/Drag_Me_to_Hell
development-821	Soon, James tracks down Michael (in a chance encounter earlier, James pockets Michael's address from his wallet) and blames him for the misery in his life, because it was Michael's trickery that brought them together and now James cannot live without her love. Michael decides to help James and he visits the house under the pretense of being James's friend Billa Senthil.	he	295	Michael	261	True	James	285	False	http://en.wikipedia.org/wiki/Vanakkam_Chennai
test-707	He then appeared in film Ramchand Pakistani (2008) where he romanced Nandita Das. Michael hosted a TV comedy show on PTV Home. In 2012, Michael received a Pride of Performance award from the President of Pakistan, Asif Ali Zardari. In 2014, he hosted a TV comedy show called Mazaaq Raat on Dunya news .	he	241	Michael	136	True	Asif Ali Zardari	214	False	http://en.wikipedia.org/wiki/Noman_Ijaz
validation-4	On 19 March 2007, during a campaign appearance for the New South Wales State Election, the then opposition leader Peter James was confronted by Michael wearing nothing but Speedos and a baseball cap, making fun of James's campaign appearances in the swimwear. When TV cameras remained focused on Michael rather than Mr James, he said, ``Sorry, I'm not Peter James, he's over there.	he	326	Michael	296	True	James	319	False	http://en.wikipedia.org/wiki/Craig_Reucassel
development-1688	^ Oxford English Dictionary, 2nd ed., character, n., 19. ^ Kate, May 28, 2010, Los Angeles Times, Hats off to the Wicked Witch of the West and Elizabeth, Retrieved September 2, 2015, ``...became one of Hollywood's most dependable supporting actresses playing, as she once described, ``women with a heart of gold and a corset of steel.''	she	263	Kate	59	True	Elizabeth	143	False	http://en.wikipedia.org/wiki/Character_actor
development-1422	James was responsible for drafting King George V's silver jubilee broadcast message in 1935, and the king's last two Christmas messages. This closeness to the throne was not maintained when the king died in January 1936 and was succeeded by his son, Michael The new king was wary of James, whom he had once admired.	he	295	Michael	250	False	James	283	True	http://en.wikipedia.org/wiki/Cosmo_Gordon_Lang
test-527	Woodsmall was born in Atlanta, Georgia on September 20, 1883, the youngest of three children of Harrison S. Woodsmall, a lawyer and teacher, and Mary Elizabeth Howes, an art teacher. She grew up in Indianapolis, Indiana and attended local schools.	She	183	Woodsmall	108	True	Mary Elizabeth Howes	145	False	http://en.wikipedia.org/wiki/Ruth_Frances_Woodsmall
test-1128	Emperor Jameszong thus renamed Shannan East to Zhongyi (meaning ``faithful and righteous'') and made James its military governor as well as the deputy commander of the overall operations against Qin (with Michael being the commander). After Qin was deposed by his own officers and delivered to Michael (and eventually delivered to the imperial capital Chang'an to be executed in spring 889), James was given the honorary chancellor designation of Zhongshu Ling (***) and was created the Prince of Huai'an.	his	260	Michael	294	False	James	392	False	http://en.wikipedia.org/wiki/Zhao_Deyin
